student_id,skill,exercise_id,response_time,correct,hint_count,attempt_count,time_interval
798,graph-shape,988,96.00000048,0,1,1,
798,graph-shape,984,16.99999952,0,0,1,
798,graph-shape,984,13.00000048,1,0,2,
798,graph-shape,985,17.99999976,1,0,1,
798,graph-shape,986,30.00000024,0,0,1,
798,noskill,3448,92.00000024,0,1,1,
798,noskill,3446,281.0000002,0,1,1,
798,noskill,3446,38.99999976,1,1,2,
798,noskill,3447,77.00000048,0,0,1,
798,noskill,3447,43,1,0,2,
798,noskill,4674,73,0,1,1,
798,noskill,4674,35.99999952,1,1,2,
798,equation-concept,2705,75,0,0,1,
798,equation-concept,2702,19,0,1,1,
798,equation-concept,2702,48,1,1,2,
798,equation-concept,2703,27,0,1,1,
798,equation-concept,2703,94,1,1,2,
798,equation-concept,2704,14,0,1,1,
798,equation-concept,2704,29,0,1,2,
798,equation-concept,2704,17.00000024,1,1,3,
798,fraction-division,2213,27,0,0,1,
798,fraction-division,2210,6,0,0,1,
798,fraction-division,2210,6.000000238,0,0,2,
798,fraction-division,2210,8,1,0,3,
798,fraction-division,2211,13.99999952,1,0,1,
798,fraction-division,2212,10.00000048,0,0,1,
798,fraction-division,2212,3.999999523,0,0,2,
798,fraction-division,2212,4.000000477,0,0,3,
798,fraction-division,2212,8.999999523,1,0,4,
798,combinatorics,1120,45.00000048,1,0,1,
798,percent-of,4015,17.99999976,0,0,1,
798,percent-of,4014,288,1,0,1,
798,percent-of,4013,19,1,0,1,
798,graph-shape,997,156.9999995,1,0,1,
798,area,174,14,1,0,1,
798,pythagorean-theorem,4665,17.00000024,1,0,1,
798,noskill,3383,21,0,1,1,
798,noskill,3379,28.99999976,0,1,1,
798,noskill,3379,9.999999762,1,1,2,
798,noskill,3380,93.00000048,0,0,1,
798,noskill,3380,35,1,0,2,
798,noskill,3381,54,0,0,1,
798,noskill,3381,8.999999523,0,0,2,
798,noskill,3381,11.00000024,0,0,3,
798,noskill,3381,19,0,1,4,
798,equivalent-fractions-decimals-percents,4473,33.99999976,0,0,1,
798,equivalent-fractions-decimals-percents,4469,12.99999976,0,0,1,
798,equivalent-fractions-decimals-percents,4469,9.000000238,0,0,2,
798,equivalent-fractions-decimals-percents,4469,3.999999762,1,0,3,
798,equivalent-fractions-decimals-percents,4470,15.00000024,0,0,1,
798,equivalent-fractions-decimals-percents,4470,17.00000024,1,0,2,
798,equivalent-fractions-decimals-percents,4471,11.99999976,0,0,1,
798,equivalent-fractions-decimals-percents,4471,4.000000238,0,0,2,
798,equivalent-fractions-decimals-percents,4471,3,0,0,3,
798,equivalent-fractions-decimals-percents,4471,25.99999976,1,0,4,
798,equivalent-fractions-decimals-percents,4472,22.00000024,1,0,1,
798,noskill,3410,30.99999976,1,0,1,
798,combinatorics,2132,163.0000002,0,1,1,
798,combinatorics,2128,17.99999976,1,0,1,
798,combinatorics,2129,27.00000024,0,0,1,
798,combinatorics,2129,9.999999762,1,0,2,
798,combinatorics,2130,19,0,0,1,
798,combinatorics,2130,30.99999976,0,0,2,
798,combinatorics,2130,9.000000238,0,1,3,
798,combinatorics,2130,49,0,1,4,
798,combinatorics,2130,6.999999762,0,2,5,
798,combinatorics,2130,13,1,2,6,
798,combinatorics,2131,63.00000024,0,0,1,
798,combinatorics,2131,9.999999762,0,1,2,
798,combinatorics,2131,9.000000238,0,2,3,
798,combinatorics,2131,8,1,2,4,
798,area,136,62,0,0,1,
798,area,132,29,1,0,1,
798,perimeter,133,44,0,0,1,
798,perimeter,133,38.99999976,0,0,2,
798,perimeter,133,10.00000048,0,1,3,
798,perimeter,133,2.999999523,0,2,4,
798,perimeter,133,17.00000024,0,3,5,
798,perimeter,133,12.99999976,1,3,6,
798,area,134,18.00000048,0,0,1,
798,area,134,3.999999762,0,0,2,
798,area,134,6,1,0,3,
798,area,135,41.99999976,0,1,1,
798,area,135,19,1,1,2,
798,noskill,3378,18.00000048,0,1,1,
798,noskill,3374,5,0,1,1,
798,noskill,3374,8.999999523,0,1,2,
798,noskill,3374,4.000000238,1,1,3,
798,noskill,3375,24,0,0,1,
798,noskill,3375,27,0,0,2,
798,noskill,3375,2,0,1,3,
798,noskill,3375,15.00000024,1,1,4,
798,noskill,3376,9.999999762,0,1,1,
798,noskill,3376,100.0000002,0,1,2,
798,noskill,3376,48.99999952,1,1,3,
798,noskill,3377,79.00000024,1,0,1,
798,equation-solving,86,28.00000024,1,0,1,
798,noskill,3363,54,0,1,1,
798,noskill,3358,13.99999952,0,0,1,
798,noskill,3358,8,1,0,2,
798,noskill,3359,28.00000024,0,1,1,
798,noskill,3359,14.00000024,0,1,2,
798,noskill,3359,6.999999762,0,1,3,
798,noskill,3359,7.000000238,0,1,4,
798,noskill,3359,8,0,1,5,
798,noskill,3359,5.999999523,0,1,6,
798,noskill,3359,4.000000238,0,1,7,
798,noskill,3359,8,1,1,8,
798,noskill,3360,22.00000024,1,0,1,
798,noskill,3361,19,0,0,1,
798,noskill,3361,5,1,0,2,
798,noskill,3362,9.999999762,0,0,1,
798,noskill,3362,4.999999762,1,0,2,
798,noskill,3368,58.00000048,0,0,1,
798,noskill,3364,20.99999976,0,0,1,
798,noskill,3364,11.00000024,1,0,2,
798,noskill,3365,16,0,0,1,
798,noskill,3365,49,1,0,2,
798,noskill,3366,16.99999952,1,0,1,
798,noskill,3367,9.000000238,1,0,1,
798,noskill,3400,49.00000024,0,1,1,
798,noskill,3397,20.99999976,0,1,1,
798,noskill,3397,78.99999976,0,1,2,
798,noskill,3397,4.000000238,1,1,3,
798,noskill,3398,14.00000024,0,1,1,
798,noskill,3398,27.99999952,1,1,2,
798,noskill,3399,15.00000024,0,1,1,
798,noskill,3399,51.99999976,1,1,2,
798,linear-area-volume-conversion,2186,28.00000024,0,1,1,
798,linear-area-volume-conversion,2181,4.000000238,0,1,1,
798,linear-area-volume-conversion,2181,5.999999523,0,2,2,
798,linear-area-volume-conversion,2181,6.000000238,0,3,3,
798,linear-area-volume-conversion,2181,31.99999976,1,3,4,
798,linear-area-volume-conversion,2182,6.000000238,0,1,1,
798,linear-area-volume-conversion,2182,8,0,2,2,
798,linear-area-volume-conversion,2182,6.999999762,1,2,3,
798,linear-area-volume-conversion,2183,8,0,1,1,
798,linear-area-volume-conversion,2183,10.00000048,0,2,2,
798,linear-area-volume-conversion,2183,25.99999976,1,2,3,
798,linear-area-volume-conversion,2184,9.999999762,0,1,1,
798,linear-area-volume-conversion,2184,18.00000048,0,1,2,
798,linear-area-volume-conversion,2184,5,0,1,3,
798,linear-area-volume-conversion,2184,4.999999762,0,1,4,
798,linear-area-volume-conversion,2184,5,1,1,5,
798,linear-area-volume-conversion,2185,9.000000238,0,0,1,
