student_id,skill,exercise_id,response_time,correct,hint_count,attempt_count,time_interval
645,graph-shape,988,118.9999995,1,0,1,
645,pythagorean-theorem,1541,76.00000024,1,0,1,
645,transformations-rotations,1285,51,1,0,1,
645,n-number-sense-operations,1036,375.0000002,0,0,1,
645,n-number-sense-operations,1033,603.9999998,1,0,1,
645,n-number-sense-operations,1032,162.9999998,1,0,1,
645,n-number-sense-operations,1034,81,1,0,1,
645,n-number-sense-operations,1035,65.99999976,0,0,1,
645,n-number-sense-operations,1035,34.00000048,1,0,2,
645,median,2244,93.99999976,1,0,1,
645,interpreting-linear-equations,2716,38.00000024,0,0,1,
645,interpreting-linear-equations,2713,51.99999952,0,0,1,
645,interpreting-linear-equations,2713,13.00000048,0,0,2,
645,interpreting-linear-equations,2713,27.99999976,0,0,3,
645,interpreting-linear-equations,2713,38,1,0,4,
645,interpreting-linear-equations,2714,12.00000024,0,0,1,
645,interpreting-linear-equations,2714,29,1,0,2,
645,interpreting-linear-equations,2715,39.99999976,0,0,1,
645,interpreting-linear-equations,2715,21,0,0,2,
645,interpreting-linear-equations,2715,17.00000024,0,0,3,
645,interpreting-linear-equations,2715,11,1,0,4,
645,inducing-functions,639,153.9999995,1,0,1,
645,unit-conversion,1132,142.0000005,1,0,1,
645,inducing-functions,733,258.9999995,0,0,1,
645,addition,727,32,0,0,1,
645,addition,727,8,1,0,2,
645,addition,728,8,1,0,1,
645,addition,729,31.00000024,1,0,1,
645,addition,730,11.99999976,1,0,1,
645,inducing-functions,731,24.00000048,0,0,1,
645,inducing-functions,731,41.99999976,1,0,2,
645,inducing-functions,733,205.9999998,1,0,1,
645,meaning-of-pi,1284,46.00000024,1,0,1,
645,properties-of-geometric-figures,1575,19.99999952,1,0,1,
645,area-of-circle,1650,66.00000048,1,0,1,
645,unit-conversion,1479,205,0,0,1,
645,unit-conversion,1476,16.99999952,1,0,1,
645,unit-conversion,1477,16,0,0,1,
645,unit-conversion,1477,7.000000477,0,0,2,
645,unit-conversion,1477,86.99999952,0,0,3,
645,unit-conversion,1477,18.00000048,0,0,4,
645,unit-conversion,1477,24,0,0,5,
645,unit-conversion,1477,5.999999523,0,0,6,
645,unit-conversion,1477,62,0,1,7,
645,unit-conversion,1477,97,1,1,8,
645,unit-conversion,1478,46,1,0,1,
645,noskill,4686,21,1,0,1,
645,mean,2274,163.0000002,1,0,1,
645,area,1306,76.99999976,1,0,1,
645,percent-of,4015,25.00000024,1,0,1,
645,circle-graph,1649,81.00000024,1,0,1,
645,divisibility,1092,36.99999976,1,0,1,
645,symbolization-articulation,459,40,0,0,1,
645,symbolization-articulation,456,17,1,0,1,
645,symbolization-articulation,457,27.00000024,0,0,1,
645,symbolization-articulation,457,12.99999976,0,0,2,
645,symbolization-articulation,457,32,1,0,3,
645,symbolization-articulation,458,14,0,0,1,
645,symbolization-articulation,458,22.99999976,0,0,2,
645,symbolization-articulation,458,23.00000048,1,0,3,
645,square-root,117,31.99999976,1,0,1,
645,area,467,46.99999976,1,0,1,
645,square-root,894,24,1,0,1,
645,equivalent-fractions-decimals-percents,2063,64.00000048,1,0,1,
645,probability,4490,43,1,0,1,
645,multiplying-decimals,964,97.99999952,1,0,1,
645,pattern-finding,239,81.00000024,1,0,1,
645,percents,940,87.99999976,1,0,1,
645,multiplying-decimals,1163,54,1,0,1,
645,inducing-functions,651,39.00000048,1,0,1,
645,circle-graph,1660,162.9999995,0,0,1,
645,circle-graph,4675,197.9999998,1,0,1,
645,circle-graph,1660,52.99999976,0,0,1,
645,circle-graph,4675,17.00000024,1,0,1,
645,circle-graph,4676,9.999999762,1,0,1,
645,circle-graph,4677,8,1,0,1,
645,circle-graph,4678,9.000000238,1,0,1,
645,circle-graph,4679,17.99999976,1,0,1,
645,noskill,4674,38.00000024,1,0,1,
645,area,1009,46.99999952,1,0,1,
645,noskill,231,31.00000048,1,0,1,
645,reading-graph,1041,44.99999976,1,0,1,
645,equation-solving,1436,64,1,0,1,
645,scientific-notation,4514,12.99999976,1,0,1,
645,pattern-finding,3540,55.00000024,1,0,1,
645,noskill,1363,86,1,0,1,
645,probability,4522,369.0000002,0,0,1,
