student_id,skill,exercise_id,response_time,correct,hint_count,attempt_count,time_interval
922,combinatorics,1490,143.9999995,0,1,1,
922,combinatorics,1490,13,0,2,2,
922,combinatorics,1490,98.00000024,0,3,3,
922,combinatorics,1490,81,0,4,4,
922,combinatorics,1490,8.999999762,0,5,5,
922,combinatorics,1490,20.00000024,1,5,6,
922,properties-of-geometric-figures,1176,60.00000024,0,1,1,
922,sum-of-interior-angles-more-than-3-sides,1173,44.99999976,0,1,1,
922,sum-of-interior-angles-more-than-3-sides,1173,39.00000024,0,2,2,
922,sum-of-interior-angles-more-than-3-sides,1173,26.99999952,0,3,3,
922,sum-of-interior-angles-more-than-3-sides,1173,168.0000002,1,3,4,
922,properties-of-geometric-figures,1174,67,0,1,1,
922,properties-of-geometric-figures,1174,27,1,1,2,
922,supplementary-angles,1175,54,0,1,1,
922,supplementary-angles,1175,36.00000024,0,2,2,
922,supplementary-angles,1175,38.99999976,0,3,3,
922,supplementary-angles,1175,17.99999976,0,4,4,
922,supplementary-angles,1175,12.00000024,1,4,5,
922,divide-decimals,436,431.0000002,0,0,1,
922,divide-decimals,433,33.99999976,1,0,1,
922,symbolization-articulation,434,63.00000024,0,0,1,
922,symbolization-articulation,434,19,0,1,2,
922,symbolization-articulation,434,40,1,1,3,
922,symbolization-articulation,435,32.99999952,0,0,1,
922,symbolization-articulation,435,76.00000024,1,0,2,
922,equivalent-fractions-decimals-percents,926,47.00000024,0,1,1,
922,equivalent-fractions-decimals-percents,924,156,0,1,2,
922,equivalent-fractions-decimals-percents,924,24,0,0,1,
922,equivalent-fractions-decimals-percents,924,30,0,2,3,
922,equivalent-fractions-decimals-percents,924,33.99999976,1,2,4,
922,fraction-multiplication,925,33.99999976,1,0,1,
922,order-of-operations,342,182.0000005,0,0,1,
922,substitution,339,51.99999952,0,1,1,
922,substitution,339,12.00000024,0,2,2,
922,substitution,339,40,0,3,3,
922,substitution,339,46,0,4,4,
922,substitution,339,11.99999976,1,4,5,
922,substitution,340,87.00000024,0,0,1,
922,substitution,340,46,0,0,2,
922,substitution,340,8,0,0,3,
922,substitution,340,16,0,1,4,
922,substitution,340,41.00000024,0,1,5,
922,substitution,340,11,0,2,6,
922,substitution,340,30.99999976,0,3,7,
922,substitution,340,52.99999976,1,3,8,
922,substitution,341,82.00000024,1,0,1,
922,reciprocal,833,35,0,0,1,
922,reciprocal,831,28.00000024,0,0,1,
922,reciprocal,831,8,1,0,2,
922,reciprocal,832,14.99999976,0,0,1,
922,reciprocal,832,5,0,0,2,
922,reciprocal,832,7.000000238,1,0,3,
922,inducing-functions,444,51,1,0,1,
922,scientific-notation,2225,48.99999952,0,0,1,
922,scientific-notation,2219,48,0,0,1,
922,scientific-notation,2219,19,0,0,2,
922,scientific-notation,2225,143,0,1,1,
922,scientific-notation,2220,418.0000002,0,0,1,
922,scientific-notation,2219,55.00000048,0,0,1,
922,scientific-notation,2219,60.99999976,1,0,2,
922,scientific-notation,2220,72,1,0,2,
922,scientific-notation,2221,43,1,0,1,
922,scientific-notation,2222,30,1,0,1,
922,scientific-notation,2223,46,0,0,1,
922,scientific-notation,2223,8,1,0,2,
922,scientific-notation,2224,9.000000238,0,0,1,
922,scientific-notation,2224,13,1,0,2,
922,unit-conversion,1479,122.9999998,0,0,1,
922,unit-conversion,1476,14,0,0,1,
922,unit-conversion,1476,10,0,0,2,
922,unit-conversion,1476,6,0,0,3,
922,unit-conversion,1476,6.000000238,0,1,4,
922,unit-conversion,1476,9.999999762,1,1,5,
922,unit-conversion,1477,29,0,0,1,
922,unit-conversion,1477,20.00000024,0,0,2,
922,unit-conversion,1477,25.99999976,0,1,3,
922,unit-conversion,1477,110,0,1,4,
922,unit-conversion,1477,6,0,2,5,
922,unit-conversion,1477,3.000000238,0,3,6,
922,unit-conversion,1477,23.99999976,1,3,7,
922,unit-conversion,1478,61,0,0,1,
922,unit-conversion,1478,3,0,1,2,
922,unit-conversion,1478,41.99999976,0,1,3,
922,unit-conversion,1478,5.000000477,0,2,4,
922,unit-conversion,1478,13,0,3,5,
922,unit-conversion,1478,3,0,4,6,
922,unit-conversion,1478,19,1,4,7,
922,rate-with-distance-and-time,1597,180,1,0,1,
922,symbolization-articulation,463,126,0,0,1,
922,symbolization-articulation,460,93.99999976,0,1,1,
922,symbolization-articulation,460,27.00000024,0,2,2,
922,symbolization-articulation,460,6,0,3,3,
922,symbolization-articulation,460,25.99999976,1,3,4,
922,symbolization-articulation,461,146.9999998,0,1,1,
922,symbolization-articulation,461,26.00000048,0,1,2,
922,symbolization-articulation,461,6.999999762,0,2,3,
922,symbolization-articulation,461,27,1,2,4,
922,symbolization-articulation,462,27.99999976,1,0,1,
922,linear-area-volume-conversion,2196,42.00000024,0,0,1,
922,linear-area-volume-conversion,2193,32,1,0,1,
922,linear-area-volume-conversion,2194,68.99999976,0,0,1,
922,linear-area-volume-conversion,2194,20.00000024,1,0,2,
922,linear-area-volume-conversion,2195,30.00000024,1,0,1,
922,probability,2171,35,1,0,1,
922,isosceles-triangle,61,74.99999976,0,0,1,
922,supplementary-angles,58,49.99999976,1,0,1,
922,transversals,59,20.00000048,0,0,1,
922,transversals,59,24.99999952,0,0,2,
922,transversals,59,11,0,0,3,
922,transversals,59,6.000000238,1,0,4,
922,isosceles-triangle,60,30,0,0,1,
922,isosceles-triangle,60,9.000000238,0,1,2,
922,isosceles-triangle,60,8,0,2,3,
922,isosceles-triangle,60,8.999999523,0,3,4,
922,isosceles-triangle,60,53.00000048,1,3,5,
922,symbolization-articulation,356,54,1,0,1,
922,pattern-finding,4596,99.99999952,0,0,1,
922,pattern-finding,4588,37.00000048,1,0,1,
922,pattern-finding,4589,24.99999952,1,0,1,
922,pattern-finding,4590,10.00000048,1,0,1,
922,pattern-finding,4591,24,1,0,1,
922,pattern-finding,4592,22.99999976,1,0,1,
922,pattern-finding,4593,17.99999976,0,0,1,
922,pattern-finding,4593,16,0,0,2,
922,pattern-finding,4593,40.00000048,1,0,3,
922,pattern-finding,4594,13.99999952,0,0,1,
922,pattern-finding,4594,24,0,0,2,
922,pattern-finding,4594,46,1,0,3,
922,pattern-finding,4595,26.00000048,1,0,1,
922,fractions,1561,73,0,0,1,
922,fractions,1561,5.999999523,0,0,2,
922,fractions,1561,3,1,0,3,
922,discount,4458,84.00000024,1,0,1,
922,fraction-multiplication,1596,103.9999998,0,0,1,
922,fraction-multiplication,1596,5,1,0,2,
922,adding-decimals,1144,57,1,0,1,
922,meaning-of-pi,1284,108.0000002,0,1,1,
922,meaning-of-pi,1284,3,0,2,2,
922,meaning-of-pi,1284,46,0,3,3,
922,meaning-of-pi,1284,9.000000238,0,4,4,
922,meaning-of-pi,1284,8.999999762,0,5,5,
922,meaning-of-pi,1284,20.99999976,1,5,6,
922,area,1172,89,0,0,1,
922,area,1168,18.00000048,1,0,1,
922,area,1169,8,1,0,1,
922,area,1170,16.99999952,0,0,1,
922,area,1170,30.00000024,0,0,2,
922,area,1170,36.99999976,0,0,3,
922,area,1170,56.00000048,0,0,4,
922,area,1170,8.999999523,0,1,5,
922,area,1170,37,0,2,6,
922,area,1170,51,1,2,7,
922,area,1171,56.00000048,0,0,1,
922,area,1172,148,0,0,1,
922,area,1168,24.00000048,1,0,1,
922,area,1169,10,1,0,1,
922,area,1170,14,0,0,1,
922,area,1170,43,0,0,2,
922,area,1170,38.99999976,0,0,3,
922,area,1170,44.99999976,0,0,4,
922,area,1170,27,0,0,5,
922,area,1170,9.000000238,0,0,6,
922,area,1170,17.99999976,0,1,7,
922,area,1170,79.00000024,0,1,8,
922,area,1170,49.99999976,0,1,9,
922,area,1170,3.000000238,0,2,10,
922,area,1170,41,0,2,11,
922,area,1170,296,1,2,12,
922,area,1171,81.99999976,0,0,1,
922,area,1171,14.00000024,1,0,2,
922,evaluating-functions,564,234,0,0,1,
922,multiplication,559,36.00000024,0,0,1,
922,multiplication,559,16.99999952,0,0,2,
922,multiplication,559,33.00000024,0,0,3,
922,multiplication,559,58.00000024,0,0,4,
922,multiplication,559,14.99999976,0,1,5,
922,multiplication,559,20.99999976,1,1,6,
922,subtraction,560,45,1,0,1,
922,multiplication,561,47.00000024,0,0,1,
922,multiplication,561,14.99999976,1,0,2,
922,subtraction,562,40.00000048,1,0,1,
922,evaluating-functions,563,161,0,0,1,
922,evaluating-functions,563,9.999999762,1,0,2,
922,interpreting-linear-equations,2726,277,0,1,1,
922,interpreting-linear-equations,2725,13,0,1,1,
922,interpreting-linear-equations,2725,111,0,2,2,
922,interpreting-linear-equations,2725,11.00000024,1,2,3,
922,equation-concept,2705,200.0000002,1,0,1,
922,noskill,4674,177,0,0,1,
922,noskill,4674,9.999999762,1,0,2,
922,noskill,3400,340.0000002,0,0,1,
922,noskill,3396,1117,0,0,1,
922,noskill,3397,11,1,0,1,
922,noskill,3398,54,0,0,1,
922,noskill,3398,14.99999976,1,0,2,
922,noskill,3399,53.00000048,0,0,1,
922,noskill,3393,8,0,0,1,
922,noskill,3393,8,1,0,2,
922,noskill,3394,8,1,0,1,
922,noskill,3395,43,0,0,1,
922,noskill,3395,4.000000238,1,0,2,
922,noskill,3373,91,0,0,1,
922,noskill,3369,52.00000024,1,0,1,
922,noskill,3370,40,0,0,1,
922,noskill,3370,14,1,0,2,
922,noskill,3371,19.99999976,1,0,1,
922,noskill,3372,33,1,0,1,
922,venn-diagram,4517,97.99999976,0,0,1,
922,venn-diagram,4515,26.00000048,1,0,1,
922,venn-diagram,4516,44.99999976,0,0,1,
922,venn-diagram,4516,68.00000024,0,0,2,
922,venn-diagram,4516,44.99999976,0,1,3,
922,venn-diagram,4516,14,1,1,4,
922,noskill,3429,116.9999998,0,0,1,
922,noskill,3426,31.00000048,1,0,1,
922,noskill,3427,44.99999976,1,0,1,
922,noskill,3428,67,1,0,1,
922,noskill,3448,55.99999976,0,0,1,
922,noskill,3446,72.00000048,0,0,1,
922,noskill,3446,13.99999952,1,0,2,
922,noskill,3447,17.00000024,1,0,1,
922,pythagorean-theorem,4665,48,1,0,1,
922,area,4559,35,0,0,1,
922,area,4556,87.99999976,0,0,1,
922,area,4556,26.00000048,0,1,2,
922,area,4556,19,0,1,3,
922,area,4556,24,0,1,4,
922,area,4556,4.999999762,0,2,5,
922,area,4556,17.99999976,0,2,6,
922,area,4556,22.00000024,0,3,7,
922,area,4556,9.000000238,1,3,8,
922,area,4557,36.99999976,1,0,1,
922,area,4558,9.000000238,1,0,1,
922,noskill,3416,99.99999952,0,0,1,
922,noskill,3414,42.00000048,1,0,1,
922,noskill,3415,31.99999976,1,0,1,
922,area,174,162.9999998,0,0,1,
922,area,171,12.00000048,1,0,1,
922,perimeter,172,20.99999976,1,0,1,
922,perimeter,173,17.99999976,1,0,1,
922,noskill,3432,81.00000024,1,0,1,
922,discount,862,95.99999976,0,0,1,
922,percent-of,860,14.00000024,1,0,1,
922,percent-of,861,8,0,0,1,
922,percent-of,861,81.99999952,1,0,2,
922,least-common-multiple,2105,129,0,0,1,
922,least-common-multiple,2102,199,0,1,2,
922,least-common-multiple,2102,43,0,0,1,
922,least-common-multiple,2102,27,1,1,3,
922,least-common-multiple,2103,13.00000048,1,0,1,
922,least-common-multiple,2104,9.999999762,0,0,1,
922,least-common-multiple,2104,9.000000238,0,0,2,
922,least-common-multiple,2104,13.99999952,1,0,3,
922,reading-graph,1041,114.0000002,0,0,1,
922,point-plotting,1037,19,1,0,1,
922,point-plotting,1038,9.000000238,1,0,1,
922,point-plotting,1039,17.99999976,1,0,1,
922,reading-graph,1040,8.999999762,0,0,1,
922,reading-graph,1040,9.000000238,0,0,2,
922,reading-graph,1040,4.999999762,1,0,3,
922,equation-solving,1436,159,0,0,1,
